[107.829570770] 2018-01-12 13:45:21,349 - INFO - launcher: Starting sanity checks
[108.330965042] 2018-01-12 13:45:21,349 - INFO - launcher: Checking for Python 3.5+
[108.330965042] 2018-01-12 13:45:21,349 - INFO - launcher: Checking console encoding
[108.830451965] 2018-01-12 13:45:21,350 - INFO - launcher: Setting console encoding to UTF-8
[108.830451965] 2018-01-12 13:45:21,350 - INFO - launcher: Ensuring we're in the right environment
[126.929044724] 2018-01-12 13:45:21,368 - INFO - launcher: Adding local bins/ folder to path
[127.929449081] 2018-01-12 13:45:21,369 - INFO - launcher: Required checks passed.
[143.047094345] 2018-01-12 13:45:21,384 - INFO - launcher: Optional checks passed.
[143.549680710] 2018-01-12 13:45:21,384 - INFO - launcher: Moving old musicbot log

######################### PRE-RUN SANITY CHECKS PASSED #########################

[2485.8562142848968506] 2018-01-12 14:26:47,097 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 400269627609055243/GaM Bot 1#8328 on Gaming and More :3/Only-puk-:D -> [JOIN, MOVE]
[2485.8567156791687012] 2018-01-12 14:26:47,097 - INFO - musicbot.bot | In bot.py::MainThread(8500), line 2575 in on_voice_state_update: 400269627609055243/GaM Bot 1#8328 has joined Gaming and More :3/Only-puk-:D
[2535.6059548854827881] 2018-01-12 14:27:36,847 - INFO - musicbot.bot | In bot.py::MainThread(8500), line 2395 in on_message: 261878700696403968/vítek#3847: /play Imagine Dragons - Thunder
[2542.4420707225799561] 2018-01-12 14:27:43,683 - DEBUG - musicbot.bot | In bot.py::MainThread(8500), line 781 in serialize_queue: Serializing queue for 302866413482147842
[2542.4430713653564453] 2018-01-12 14:27:43,684 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 195 in _download: Download cached: https://www.youtube.com/watch?v=fKopy74weus
[2749.9505977630615234] 2018-01-12 14:31:11,191 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 323124758638100482/ruby55#4205 on Gaming and More :3/Only-puk-:D -> [MUTE]
[2749.9510986804962158] 2018-01-12 14:31:11,192 - INFO - musicbot.bot | In bot.py::MainThread(8500), line 2603 in on_voice_state_update: Unpausing in Gaming and More :3/Only-puk-:D
[2884.9112715721130371] 2018-01-12 14:33:26,152 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 323124758638100482/ruby55#4205 on Gaming and More :3/Only-puk-:D -> [UNMUTE]
[3160.3386888504028320] 2018-01-12 14:38:01,579 - FFMPEG - musicbot.player | In player.py::MainThread(8500), line 268 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-fKopy74weus-Imagine_Dragons_-_Thunder.webm
[3160.4960024356842041] 2018-01-12 14:38:01,737 - DEBUG - musicbot.bot | In bot.py::MainThread(8500), line 781 in serialize_queue: Serializing queue for 302866413482147842
[3160.5603866577148438] 2018-01-12 14:38:01,801 - DEBUG - musicbot.bot | In bot.py::MainThread(8500), line 781 in serialize_queue: Serializing queue for 302866413482147842
[3367.0801579952239990] 2018-01-12 14:41:28,321 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 219 in _really_download: Download started: https://youtube.com/watch?v=yrEbCGtZFAQ
[3369.1927318572998047] 2018-01-12 14:41:30,433 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 226 in _really_download: Download complete: https://youtube.com/watch?v=yrEbCGtZFAQ
[3369.1967332363128662] 2018-01-12 14:41:30,437 - FFMPEG - musicbot.player | In player.py::MainThread(8500), line 268 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-yrEbCGtZFAQ-Kill_The_Noise_-_Rockers.webm
[3369.3461172580718994] 2018-01-12 14:41:30,587 - DEBUG - musicbot.bot | In bot.py::MainThread(8500), line 781 in serialize_queue: Serializing queue for 302866413482147842
[3621.0067927837371826] 2018-01-12 14:45:42,248 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 219 in _really_download: Download started: https://youtube.com/watch?v=bw1ArZ3zLDg
[3622.6864447593688965] 2018-01-12 14:45:43,927 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 226 in _really_download: Download complete: https://youtube.com/watch?v=bw1ArZ3zLDg
[3622.9951560497283936] 2018-01-12 14:45:44,236 - FFMPEG - musicbot.player | In player.py::MainThread(8500), line 268 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-bw1ArZ3zLDg-Skalpel_-_Salvadanio.webm
[3623.0747177600860596] 2018-01-12 14:45:44,315 - DEBUG - musicbot.bot | In bot.py::MainThread(8500), line 781 in serialize_queue: Serializing queue for 302866413482147842
[3624.4706885814666748] 2018-01-12 14:45:45,711 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 259714747459436547/lukasino#7498 on Gaming and More :3/Gta -> [CONNECT, MUTE]
[3630.7528831958770752] 2018-01-12 14:45:51,994 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 259714747459436547/lukasino#7498 on Gaming and More :3/Only-puk-:D -> [JOIN, MOVE, UNMUTE]
[3630.7533841133117676] 2018-01-12 14:45:51,994 - INFO - musicbot.bot | In bot.py::MainThread(8500), line 2575 in on_voice_state_update: 259714747459436547/lukasino#7498 has joined Gaming and More :3/Only-puk-:D
[3658.8031640052795410] 2018-01-12 14:46:20,044 - INFO - musicbot.bot | In bot.py::MainThread(8500), line 2395 in on_message: 302377298873679872/Bex#1417: /play thunder
[3667.5804364681243896] 2018-01-12 14:46:28,821 - DEBUG - musicbot.bot | In bot.py::MainThread(8500), line 781 in serialize_queue: Serializing queue for 302866413482147842
[3667.5829374790191650] 2018-01-12 14:46:28,824 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 195 in _download: Download cached: https://www.youtube.com/watch?v=fKopy74weus
[3669.2637541294097900] 2018-01-12 14:46:30,504 - INFO - musicbot.bot | In bot.py::MainThread(8500), line 2395 in on_message: 302377298873679872/Bex#1417: /skip
[3669.2972764968872070] 2018-01-12 14:46:30,538 - FFMPEG - musicbot.player | In player.py::MainThread(8500), line 268 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-fKopy74weus-Imagine_Dragons_-_Thunder.webm
[3669.3142874240875244] 2018-01-12 14:46:30,555 - DEBUG - musicbot.bot | In bot.py::MainThread(8500), line 781 in serialize_queue: Serializing queue for 302866413482147842
[3669.3157892227172852] 2018-01-12 14:46:30,557 - DEBUG - musicbot.bot | In bot.py::MainThread(8500), line 781 in serialize_queue: Serializing queue for 302866413482147842
[3874.9649138450622559] 2018-01-12 14:49:56,206 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 219 in _really_download: Download started: https://youtube.com/watch?v=XwqMKf7r7Xg
[3877.0603005886077881] 2018-01-12 14:49:58,301 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 226 in _really_download: Download complete: https://youtube.com/watch?v=XwqMKf7r7Xg
[3877.0663037300109863] 2018-01-12 14:49:58,307 - FFMPEG - musicbot.player | In player.py::MainThread(8500), line 268 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-XwqMKf7r7Xg-Golden_Earring_-_Radar_Love.webm
[3877.0813148021697998] 2018-01-12 14:49:58,322 - DEBUG - musicbot.bot | In bot.py::MainThread(8500), line 781 in serialize_queue: Serializing queue for 302866413482147842
[3914.2654981613159180] 2018-01-12 14:50:35,506 - INFO - musicbot.bot | In bot.py::MainThread(8500), line 2395 in on_message: 302377298873679872/Bex#1417: /play
[3946.4192276000976562] 2018-01-12 14:51:07,660 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 261878700696403968/vítek#3847 on Gaming and More :3/Only-puk-:D -> [MUTE]
[4016.5271747112274170] 2018-01-12 14:52:17,768 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 261878700696403968/vítek#3847 on Gaming and More :3/Only-puk-:D -> [UNMUTE]
[4186.7416768074035645] 2018-01-12 14:55:07,982 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 219 in _really_download: Download started: https://youtube.com/watch?v=iD6k2E61ABY
[4192.2199413776397705] 2018-01-12 14:55:13,461 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 226 in _really_download: Download complete: https://youtube.com/watch?v=iD6k2E61ABY
[4192.2234430313110352] 2018-01-12 14:55:13,464 - FFMPEG - musicbot.player | In player.py::MainThread(8500), line 268 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-iD6k2E61ABY-Jim_Hall_Concierto_de_Aranjuez.webm
[4192.3950581550598145] 2018-01-12 14:55:13,636 - DEBUG - musicbot.bot | In bot.py::MainThread(8500), line 781 in serialize_queue: Serializing queue for 302866413482147842
[4201.3196361064910889] 2018-01-12 14:55:22,560 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 303928283056308224/bgshok#5719 on Gaming and More :3/Lolko-:? -> [CONNECT]
[4203.7212903499603271] 2018-01-12 14:55:24,962 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 303928283056308224/bgshok#5719 on Gaming and More :3/Lolko-:? -> [DISCONNECT]
[4435.2381062507629395] 2018-01-12 14:59:16,479 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 261878700696403968/vítek#3847 on Gaming and More :3/Only-puk-:D -> [LEAVE, DISCONNECT]
[4435.2386074066162109] 2018-01-12 14:59:16,479 - INFO - musicbot.bot | In bot.py::MainThread(8500), line 2575 in on_voice_state_update: 261878700696403968/vítek#3847 has left Gaming and More :3/Only-puk-:D
[4486.1185917854309082] 2018-01-12 15:00:07,359 - INFO - musicbot.bot | In bot.py::MainThread(8500), line 2395 in on_message: 302377298873679872/Bex#1417: /skip
[4487.9105210304260254] 2018-01-12 15:00:09,151 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 219 in _really_download: Download started: https://youtube.com/watch?v=EkTHpKKD7N0
[4496.6804182529449463] 2018-01-12 15:00:17,921 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 226 in _really_download: Download complete: https://youtube.com/watch?v=EkTHpKKD7N0
[4496.6874220371246338] 2018-01-12 15:00:17,928 - FFMPEG - musicbot.player | In player.py::MainThread(8500), line 268 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-EkTHpKKD7N0-Tom_Day_-_Future_Holds.m4a
[4496.7049343585968018] 2018-01-12 15:00:17,946 - DEBUG - musicbot.bot | In bot.py::MainThread(8500), line 781 in serialize_queue: Serializing queue for 302866413482147842
[4627.1709170341491699] 2018-01-12 15:02:28,412 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 259714747459436547/lukasino#7498 on Gaming and More :3/Only-puk-:D -> [LEAVE, DISCONNECT]
[4627.1714174747467041] 2018-01-12 15:02:28,412 - INFO - musicbot.bot | In bot.py::MainThread(8500), line 2575 in on_voice_state_update: 259714747459436547/lukasino#7498 has left Gaming and More :3/Only-puk-:D
[4961.0747139453887939] 2018-01-12 15:08:02,315 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 219 in _really_download: Download started: https://youtube.com/watch?v=oC-GflRB0y4
[4962.8931088447570801] 2018-01-12 15:08:04,134 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 226 in _really_download: Download complete: https://youtube.com/watch?v=oC-GflRB0y4
[4963.0482122898101807] 2018-01-12 15:08:04,289 - FFMPEG - musicbot.player | In player.py::MainThread(8500), line 268 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-oC-GflRB0y4-David_Guetta_Showtek_-_Bad_ft.Vassy_Lyrics_Video.webm
[4963.1472792625427246] 2018-01-12 15:08:04,388 - DEBUG - musicbot.bot | In bot.py::MainThread(8500), line 781 in serialize_queue: Serializing queue for 302866413482147842
[5109.1079154014587402] 2018-01-12 15:10:30,349 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 302377298873679872/Bex#1417 on Gaming and More :3/AFK -> [LEAVE, MOVE, MUTE]
[5110.7990574836730957] 2018-01-12 15:10:32,040 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 302377298873679872/Bex#1417 on Gaming and More :3/Only-puk-:D -> [JOIN, MOVE, UNMUTE]
[5110.7990574836730957] 2018-01-12 15:10:32,040 - INFO - musicbot.bot | In bot.py::MainThread(8500), line 2575 in on_voice_state_update: 302377298873679872/Bex#1417 has joined Gaming and More :3/Only-puk-:D
[5136.0200428962707520] 2018-01-12 15:10:57,261 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 219 in _really_download: Download started: https://youtube.com/watch?v=qpx8HJAYb8k
[5137.7441763877868652] 2018-01-12 15:10:58,985 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 226 in _really_download: Download complete: https://youtube.com/watch?v=qpx8HJAYb8k
[5138.0113658905029297] 2018-01-12 15:10:59,252 - FFMPEG - musicbot.player | In player.py::MainThread(8500), line 268 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-qpx8HJAYb8k-Unlike_Pluto_ft._Joanna_Jones_-_Waiting_for_You.webm
[5138.0203726291656494] 2018-01-12 15:10:59,261 - DEBUG - musicbot.bot | In bot.py::MainThread(8500), line 781 in serialize_queue: Serializing queue for 302866413482147842
[5364.4595651626586914] 2018-01-12 15:14:45,700 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 219 in _really_download: Download started: https://youtube.com/watch?v=ZN4NxYy3vVQ
[5366.4356310367584229] 2018-01-12 15:14:47,676 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 226 in _really_download: Download complete: https://youtube.com/watch?v=ZN4NxYy3vVQ
[5366.5231895446777344] 2018-01-12 15:14:47,764 - FFMPEG - musicbot.player | In player.py::MainThread(8500), line 268 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-ZN4NxYy3vVQ-Bob_Sinclar_-_New_New_New_Avicii_Remix.webm
[5366.8068785667419434] 2018-01-12 15:14:48,048 - DEBUG - musicbot.bot | In bot.py::MainThread(8500), line 781 in serialize_queue: Serializing queue for 302866413482147842
[5554.1208021640777588] 2018-01-12 15:17:55,362 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 219 in _really_download: Download started: https://youtube.com/watch?v=b80myMYmboY
[5558.4518735408782959] 2018-01-12 15:17:59,693 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 226 in _really_download: Download complete: https://youtube.com/watch?v=b80myMYmboY
[5558.4603796005249023] 2018-01-12 15:17:59,701 - FFMPEG - musicbot.player | In player.py::MainThread(8500), line 268 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-b80myMYmboY-Charlie_Parker_Quintet_-_Blues_for_Alice.m4a
[5558.4713866710662842] 2018-01-12 15:17:59,712 - DEBUG - musicbot.bot | In bot.py::MainThread(8500), line 781 in serialize_queue: Serializing queue for 302866413482147842
[5730.0309743881225586] 2018-01-12 15:20:51,272 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 219 in _really_download: Download started: https://youtube.com/watch?v=oihGlmD1r24
[5732.9256792068481445] 2018-01-12 15:20:54,166 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 226 in _really_download: Download complete: https://youtube.com/watch?v=oihGlmD1r24
[5732.9316816329956055] 2018-01-12 15:20:54,172 - FFMPEG - musicbot.player | In player.py::MainThread(8500), line 268 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-oihGlmD1r24-Atmosphere_-_Don_t_Forget.m4a
[5732.9491944313049316] 2018-01-12 15:20:54,190 - DEBUG - musicbot.bot | In bot.py::MainThread(8500), line 781 in serialize_queue: Serializing queue for 302866413482147842
[5962.1308541297912598] 2018-01-12 15:24:43,372 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 219 in _really_download: Download started: https://youtube.com/watch?v=GM_qKlltwt4
[5963.7766828536987305] 2018-01-12 15:24:45,017 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 226 in _really_download: Download complete: https://youtube.com/watch?v=GM_qKlltwt4
[5964.1224250793457031] 2018-01-12 15:24:45,363 - FFMPEG - musicbot.player | In player.py::MainThread(8500), line 268 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-GM_qKlltwt4-Drowning_Pool-Let_the_Sin_Begin.webm
[5964.2270164489746094] 2018-01-12 15:24:45,468 - DEBUG - musicbot.bot | In bot.py::MainThread(8500), line 781 in serialize_queue: Serializing queue for 302866413482147842
[6183.5397195816040039] 2018-01-12 15:28:24,780 - ERROR - musicbot.bot | In bot.py::MainThread(8500), line 656 in on_player_finished_playing: Error processing youtube url:
ERROR: usGv0gB2zEU: YouTube said: Invalid parameters.
[6183.7458677291870117] 2018-01-12 15:28:24,987 - INFO - musicbot.bot | In bot.py::MainThread(8500), line 337 in remove_from_autoplaylist: Removing unplayable song from autoplaylist: https://youtube.com/watch?v=usGv0gB2zEU
[6183.9129903316497803] 2018-01-12 15:28:25,154 - INFO - musicbot.bot | In bot.py::MainThread(8500), line 351 in remove_from_autoplaylist: Updating autoplaylist
[6186.9248857498168945] 2018-01-12 15:28:28,166 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 219 in _really_download: Download started: https://youtube.com/watch?v=a_2P4gxO7yo
[6189.1614995002746582] 2018-01-12 15:28:30,402 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 226 in _really_download: Download complete: https://youtube.com/watch?v=a_2P4gxO7yo
[6189.1695044040679932] 2018-01-12 15:28:30,410 - FFMPEG - musicbot.player | In player.py::MainThread(8500), line 268 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-a_2P4gxO7yo-Company_You_Keep_-_Maren_Morris_LYRICS.webm
[6189.4780533313751221] 2018-01-12 15:28:30,719 - DEBUG - musicbot.bot | In bot.py::MainThread(8500), line 781 in serialize_queue: Serializing queue for 302866413482147842
[6408.5990223884582520] 2018-01-12 15:32:09,840 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 219 in _really_download: Download started: https://youtube.com/watch?v=10yrPDf92hY
[6411.2275912761688232] 2018-01-12 15:32:12,468 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 226 in _really_download: Download complete: https://youtube.com/watch?v=10yrPDf92hY
[6411.2320938110351562] 2018-01-12 15:32:12,473 - FFMPEG - musicbot.player | In player.py::MainThread(8500), line 268 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-10yrPDf92hY-Kendrick_Lamar_-_M.A.A.D._City_Feat._MC_eiht.webm
[6413.2731626033782959] 2018-01-12 15:32:14,514 - DEBUG - musicbot.bot | In bot.py::MainThread(8500), line 781 in serialize_queue: Serializing queue for 302866413482147842
[6767.7350080013275146] 2018-01-12 15:38:08,976 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 219 in _really_download: Download started: https://youtube.com/watch?v=wZYt2GTH5cs
[6774.3196849822998047] 2018-01-12 15:38:15,560 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 226 in _really_download: Download complete: https://youtube.com/watch?v=wZYt2GTH5cs
[6774.3276898860931396] 2018-01-12 15:38:15,568 - FFMPEG - musicbot.player | In player.py::MainThread(8500), line 268 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-wZYt2GTH5cs-SHOT_BLOCKA_FEAT._TRIALS_PATTO_GREY_YARD_SESTA_BIRDZ_HONS_-_THE_FUNKOARS.m4a
[6774.3411989212036133] 2018-01-12 15:38:15,582 - DEBUG - musicbot.bot | In bot.py::MainThread(8500), line 781 in serialize_queue: Serializing queue for 302866413482147842
[6963.8689677715301514] 2018-01-12 15:41:25,110 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 219 in _really_download: Download started: https://youtube.com/watch?v=KWyhhDi5n8g
[6966.0298321247100830] 2018-01-12 15:41:27,271 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 226 in _really_download: Download complete: https://youtube.com/watch?v=KWyhhDi5n8g
[6966.0348348617553711] 2018-01-12 15:41:27,276 - FFMPEG - musicbot.player | In player.py::MainThread(8500), line 268 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-KWyhhDi5n8g-Cash_Cash_-_Kiss_The_Sky.webm
[6966.2034478187561035] 2018-01-12 15:41:27,444 - DEBUG - musicbot.bot | In bot.py::MainThread(8500), line 781 in serialize_queue: Serializing queue for 302866413482147842
[6986.3882164955139160] 2018-01-12 15:41:47,629 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 323124758638100482/ruby55#4205 on Gaming and More :3/Only-puk-:D -> [MUTE]
[6993.6524591445922852] 2018-01-12 15:41:54,893 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 323124758638100482/ruby55#4205 on Gaming and More :3/Only-puk-:D -> [UNMUTE]
[7076.4673829078674316] 2018-01-12 15:43:17,708 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 323124758638100482/ruby55#4205 on Gaming and More :3/Only-puk-:D -> [MUTE]
[7102.4921927452087402] 2018-01-12 15:43:43,733 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 323124758638100482/ruby55#4205 on Gaming and More :3/Only-puk-:D -> [UNMUTE]
[7117.8603725433349609] 2018-01-12 15:43:59,101 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 323124758638100482/ruby55#4205 on Gaming and More :3/Only-puk-:D -> [MUTE]
[7121.5444984436035156] 2018-01-12 15:44:02,785 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 323124758638100482/ruby55#4205 on Gaming and More :3/Only-puk-:D -> [UNMUTE]
[7194.1567285060882568] 2018-01-12 15:45:15,397 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 219 in _really_download: Download started: https://youtube.com/watch?v=A66LmUwXnGA
[7196.6744968891143799] 2018-01-12 15:45:17,915 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 323124758638100482/ruby55#4205 on Gaming and More :3/Only-puk-:D -> [MUTE]
[7196.8591203689575195] 2018-01-12 15:45:18,100 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 226 in _really_download: Download complete: https://youtube.com/watch?v=A66LmUwXnGA
[7196.8626217842102051] 2018-01-12 15:45:18,103 - FFMPEG - musicbot.player | In player.py::MainThread(8500), line 268 in _play: Creating player with options: -nostdin -vn audio_cache\youtube-A66LmUwXnGA-Forever_by_Drake_with_LYRICS.webm
[7196.9605805873870850] 2018-01-12 15:45:18,201 - DEBUG - musicbot.bot | In bot.py::MainThread(8500), line 781 in serialize_queue: Serializing queue for 302866413482147842
[7223.3115653991699219] 2018-01-12 15:45:44,552 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 323124758638100482/ruby55#4205 on Gaming and More :3/Only-puk-:D -> [UNMUTE]
[7245.1363866329193115] 2018-01-12 15:46:06,377 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 302377298873679872/Bex#1417 on Gaming and More :3/Gta -> [LEAVE, MOVE]
[7247.3275105953216553] 2018-01-12 15:46:08,568 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 323124758638100482/ruby55#4205 on Gaming and More :3/Gta -> [LEAVE, MOVE]
[7253.1460294723510742] 2018-01-12 15:46:14,387 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 400269627609055243/GaM Bot 1#8328 on Gaming and More :3/Lolko-:? -> [JOIN, MOVE]
[7253.1465301513671875] 2018-01-12 15:46:14,387 - INFO - musicbot.bot | In bot.py::MainThread(8500), line 2575 in on_voice_state_update: 400269627609055243/GaM Bot 1#8328 has joined Gaming and More :3/Lolko-:?
[7253.1470301151275635] 2018-01-12 15:46:14,388 - INFO - musicbot.bot | In bot.py::MainThread(8500), line 2590 in on_voice_state_update: Pausing in Gaming and More :3/Lolko-:? (joining empty channel)
[7254.5222251415252686] 2018-01-12 15:46:15,763 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 400269627609055243/GaM Bot 1#8328 on Gaming and More :3/Gta -> [JOIN, MOVE]
[7254.5222251415252686] 2018-01-12 15:46:15,763 - INFO - musicbot.bot | In bot.py::MainThread(8500), line 2575 in on_voice_state_update: 400269627609055243/GaM Bot 1#8328 has joined Gaming and More :3/Gta
[7263.9275155067443848] 2018-01-12 15:46:25,168 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 235088799074484224/Rythm#3722 on Gaming and More :3/Gta -> [JOIN, CONNECT]
[7263.9280035495758057] 2018-01-12 15:46:25,169 - INFO - musicbot.bot | In bot.py::MainThread(8500), line 2575 in on_voice_state_update: 235088799074484224/Rythm#3722 has joined Gaming and More :3/Gta
[7263.9285042285919189] 2018-01-12 15:46:25,169 - INFO - musicbot.bot | In bot.py::MainThread(8500), line 2603 in on_voice_state_update: Unpausing in Gaming and More :3/Gta
[7268.2137222290039062] 2018-01-12 15:46:29,454 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 400269627609055243/GaM Bot 1#8328 on Gaming and More :3/Lolko-:? -> [JOIN, MOVE]
[7268.2924404144287109] 2018-01-12 15:46:29,533 - INFO - musicbot.bot | In bot.py::MainThread(8500), line 2575 in on_voice_state_update: 400269627609055243/GaM Bot 1#8328 has joined Gaming and More :3/Lolko-:?
[7268.2934420108795166] 2018-01-12 15:46:29,534 - INFO - musicbot.bot | In bot.py::MainThread(8500), line 2590 in on_voice_state_update: Pausing in Gaming and More :3/Lolko-:? (joining empty channel)
[7284.7586894035339355] 2018-01-12 15:46:45,999 - INFO - musicbot.bot | In bot.py::MainThread(8500), line 2395 in on_message: 302377298873679872/Bex#1417: /play zeman
[7287.9389927387237549] 2018-01-12 15:46:49,180 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 323124758638100482/ruby55#4205 on Gaming and More :3/Gta -> [DISCONNECT]
[7288.3281354904174805] 2018-01-12 15:46:49,569 - DEBUG - musicbot.bot | In bot.py::MainThread(8500), line 781 in serialize_queue: Serializing queue for 302866413482147842
[7288.3301379680633545] 2018-01-12 15:46:49,571 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 219 in _really_download: Download started: https://www.youtube.com/watch?v=gXL57udorxk
[7290.6980178356170654] 2018-01-12 15:46:51,939 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2564 in on_voice_state_update: Voice state update for 400269627609055243/GaM Bot 1#8328 on Gaming and More :3/Gta -> [JOIN, MOVE]
[7290.6985182762145996] 2018-01-12 15:46:51,939 - INFO - musicbot.bot | In bot.py::MainThread(8500), line 2575 in on_voice_state_update: 400269627609055243/GaM Bot 1#8328 has joined Gaming and More :3/Gta
[7293.0402069091796875] 2018-01-12 15:46:54,281 - VOICEDEBUG - musicbot.bot | In bot.py::MainThread(8500), line 2555 in on_voice_state_update: Empty voice state update, likely a session id change
[7314.5695824623107910] 2018-01-12 15:47:15,810 - INFO - musicbot.entry | In entry.py::MainThread(8500), line 226 in _really_download: Download complete: https://www.youtube.com/watch?v=gXL57udorxk
